Date ,StartTime,PilotID,Profile,Condition,CopilotID,Instructor,Airport,FlyingSide,FlyingOrder,Fitbit,Comments,ManeuverType,Maneuver,SubManeuver,Difficulty,Grade,PassS,PassM,ManeuverNum,AltitudeDev,BankAngleDev,PitchAttitudeDev,CO2,Baevsky,HF,LF,HFLF,RMSSD,SDNN
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,RNAV,Approach,B,3,0,1,299,NA,NA,NA,1320.845794,67.80409332,633.8389823,1872.255342,2.943839063,42.7410635,54.18580297
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,Approach,RNAV,Waypoint,B,3,0,1,299,17.29248862,NA,NA,1321.443038,103.1407586,479.773904,1152.710019,2.503028509,39.14062491,45.14375743
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,No stop call out,RTO,RTO,RTO,C,2,0,1,287,NA,NA,NA,1369.022222,34.86575795,569.6199232,1045.624965,1.802379221,36.19198061,50.1022878
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,SteepTurns,Steep Turns,Steep Turns,C,3,0,1,2017,NA,NA,NA,1381.926606,68.06572444,637.0079149,2420.326624,3.684301725,44.28676165,59.70125158
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,Very good ,TCAS,TCAS,TCAS,C,3,0,1,281,NA,NA,NA,1428.916667,47.1696482,645.1447666,1655.388052,2.771973239,38.78502966,50.98840025
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,UpsetRecovery,Upset Recovery,Upset Recovery,C,2,0,1,291,NA,NA,NA,1382.141593,51.29968614,545.7403345,1891.293932,3.425245611,31.88537334,49.17023013
3/25/2017,10:30:00,11,1,M,10,Rueda,Boston,R,2,11,NA,UpsetRecovery,Upset Recovery,Upset Recovery,C,2,0,1,293,NA,NA,NA,1355.107143,46.90364131,767.9239771,3029.388929,4.128152697,47.43501485,63.11438645
3/29/2017,23:30:00,11,2,L,10,Rueda,NYC,R,2,11,NA,Approach,1 Engine Inoperative,Approach,C,2,0,1,110,NA,3.410099109,NA,588.4424242,146.343253,469.4584563,1282.250914,2.755323124,31.31242366,42.58471423
3/29/2017,23:30:00,11,2,L,10,Rueda,NYC,R,2,11,NA,Approach,1 Engine Inoperative,Landing,C,2,0,1,110,NA,0.731947875,NA,580.4651163,95.04313801,433.1689256,807.9561588,1.851222351,27.26279271,41.05485841
3/29/2017,23:30:00,11,2,L,10,Rueda,NYC,R,2,11,NA,Approach,1 Engine Inoperative,Waypoint,C,2,0,1,110,15.85288988,NA,NA,592.7012195,154.0332534,722.8834593,1617.151889,2.219936628,35.09215359,47.92847794
